81700
14110
44000
44000
44300
76460
76450
83000
83000
36400
81200
40000
36000
47800
83000
81000
34600
34600
53100
80400
70400
81700
84010
84010
84010
84010
84010
84010
44000
42100
44300
83100
81100
83010
43300
55300
16250
16250
71800
08000
47620
21040
77000
77000
77000
77000
77000
77000
77000
77000
77000
77000
77000
77000
77000
77000
77000
77000
77000
77000
77000
77000
21080
68000
62250
34600
31400
75450
47100
96000
40150
23300
34600
34600
47150
68100
71800
82000
57000
78300
75450
40150
78200
45200
72200
70400
70400
81700
40200
13200
68000
83100
14000
54200
47810
01000
42000
53100
41200
11700
81700
43800
71800
76450
14000
14000
14000
14000
81800
40150
34600
34600
81000
43700
15350
81500
42610
43200
71800
81700
48050
14000
81750
54000
08000
26100
42000
41250
43300
70400
34600
14110
88200
51200
31250
70200
09600
20050
36400
70409
43200
81200
91000
55200
55200
47150
21040
50480
77000
77000
77000
77000
77000
77000
77000
77000
77000
77000
81700
81700
81700
47640
88200
76450
34600
50480
88100
47000
28400
51200
34600
34600
46100
78000
02600
25350
08000
81200
47150
47100
57100
45300
47820
55100
47170
47100
34600
31900
31900
36000
36000
36000
55100
68100
41200
41200
51000
53100
81200
